Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-04 17:29:57;18.00014;25;18;18;-0.1225861;-0.1245986;-0.2315527;40.98442;;;0;0;0;0;0;0;18.58076;35.09375;0;0;0;0;0;
2018-02-04 17:30:57;17.99962;25;18;18;-0.1338378;-0.129021;-0.2400304;40.44711;;;0;0;0;0;0;0;18.58186;35.0625;0;0;0;0;0;
2018-02-04 17:31:57;18.00526;25;18;18;-0.1684325;-0.1596785;-0.2802537;38.75636;;;0;0;0;0;0;0;18.57774;35.09375;0;0;0;0;0;
2018-02-04 17:32:57;17.99791;25;18;18;-0.1501087;-0.1401769;-0.2530223;39.67934;;;0;0;0;0;0;0;18.58282;35.125;0;0;0;0;0;
2018-02-04 17:33:57;17.99895;25;18;18;-0.154194;-0.1246978;-0.2400558;39.47723;;;0;0;0;0;0;0;18.58282;35.0625;0;0;0;0;0;
2018-02-04 17:34:57;18.00002;25;18;18;-0.1653047;-0.160574;-0.2807098;38.94041;;;0;0;0;0;0;0;18.575;35.09375;0;0;0;0;0;
2018-02-04 17:35:57;18.00047;25;18;18;-0.1471778;-0.1678398;-0.2914554;39.80225;;;0;0;0;0;0;0;18.57349;35.15625;0;0;0;0;0;
2018-02-04 17:36:57;18.00206;25;18;18;-0.1716774;-0.1657455;-0.2911596;38.6236;;;0;0;0;0;0;0;18.57239;35.15625;0;0;0;0;0;
2018-02-04 17:37:57;18.00041;25;18;18;-0.1384221;-0.1402213;-0.2570925;40.22189;;;0;0;0;0;0;0;18.57637;35.1875;0;0;0;0;0;
2018-02-04 17:38:57;17.99873;25;18;18;-0.139972;-0.1405493;-0.2583675;40.15887;;;0;0;0;0;0;0;18.5728;35.15625;0;0;0;0;0;
2018-02-04 17:39:57;17.99214;25;18;18;-0.1113888;-0.1184632;-0.2274524;41.57785;;;0;0;0;0;0;0;18.57692;35.21875;0;0;0;0;0;
2018-02-04 17:40:57;18.00334;25;18;18;-0.1654604;-0.1696743;-0.2929356;38.91068;;;0;0;0;0;0;0;18.57692;35.125;0;0;0;0;0;
2018-02-04 17:41:57;17.99757;25;18;18;-0.1670669;-0.1791394;-0.303804;38.87294;;;0;0;0;0;0;0;18.575;35.125;0;0;0;0;0;
2018-02-04 17:42:57;18.00432;25;18;18;-0.1753321;-0.1757357;-0.3045673;38.43486;;;0;0;0;0;0;0;18.57458;35.1875;0;0;0;0;0;
2018-02-04 17:43:57;18.00179;25;18;18;-0.1686221;-0.1695077;-0.294491;38.77071;;;0;0;0;0;0;0;18.58049;35.1875;0;0;0;0;0;
2018-02-04 17:44:57;17.99779;25;18;18;-0.1676009;-0.1500435;-0.2715577;38.8461;;;0;0;0;0;0;0;18.57335;35.21875;0;0;0;0;0;
2018-02-04 17:45:57;18.00368;25;18;18;-0.1788431;-0.1726699;-0.3021168;38.27256;;;0;0;0;0;0;0;18.57486;35.1875;0;0;0;0;0;
2018-02-04 17:46:57;17.99937;25;18;18;-0.1712325;-0.1687305;-0.2969198;38.66278;;;0;0;0;0;0;0;18.57047;35.25;0;0;0;0;0;
2018-02-04 17:47:57;18.00117;25;18;18;-0.1546255;-0.1553263;-0.2757719;39.44168;;;0;0;0;0;0;0;18.57417;35.125;0;0;0;0;0;
2018-02-04 17:48:57;17.99898;25;18;18;-0.1596425;-0.1470477;-0.2673926;39.2171;;;0;0;0;0;0;0;18.57404;35.28125;0;0;0;0;0;
2018-02-04 17:49:57;17.99974;25;18;18;-0.1625868;-0.1627441;-0.2898252;39.07168;;;0;0;0;0;0;0;18.57307;35.21875;0;0;0;0;0;
2018-02-04 17:50:57;17.99596;25;18;18;-0.1658364;-0.1671764;-0.295181;38.94236;;;0;0;0;0;0;0;18.57211;35.15625;0;0;0;0;0;
2018-02-04 17:51:57;18.00108;25;18;18;-0.187734;-0.1883976;-0.3172132;37.86876;;;0;0;0;0;0;0;18.57802;35.28125;0;0;0;0;0;
2018-02-04 17:52:57;18.0034;25;18;18;-0.177434;-0.1891896;-0.3191399;38.34125;;;0;0;0;0;0;0;18.56992;35.3125;0;0;0;0;0;
2018-02-04 17:53:57;18.0031;25;18;18;-0.2420228;-0.2285506;-0.3766308;35.3047;;;0;0;0;0;0;0;18.5717;35.28125;0;0;0;0;0;
2018-02-04 17:54:57;18.00075;25;18;18;-0.2204262;-0.2231103;-0.3648881;36.33069;;;0;0;0;0;0;0;18.56895;35.3125;0;0;0;0;0;
2018-02-04 17:56:00;17.99696;25;18;18;-0.1747914;-0.1789347;-0.3133304;38.50989;;;0;0;0;0;0;0;18.57225;35.28125;0;0;0;0;0;
2018-02-04 17:57:00;17.99812;25;18;18;-0.1885429;-0.1803264;-0.3131138;37.85034;;;0;0;0;0;0;0;18.57582;35.3125;0;0;0;0;0;
2018-02-04 17:58:00;17.99586;25;18;18;-0.1782335;-0.1760122;-0.308252;38.35391;;;0;0;0;0;0;0;18.56895;35.375;0;0;0;0;0;
2018-02-04 17:59:00;17.99416;25;18;18;-0.1682964;-0.1682749;-0.2999111;38.83739;;;0;0;0;0;0;0;18.56827;35.3125;0;0;0;0;0;
2018-02-04 18:00:00;18.00191;25;18;18;-0.2006725;-0.2006783;-0.3412727;37.25202;;;0;0;0;0;0;0;18.57939;35.40625;0;0;0;0;0;
2018-02-04 18:01:00;18.00127;25;18;18;-0.1841067;-0.1959611;-0.334666;38.03925;;;0;0;0;0;0;0;18.57376;35.28125;0;0;0;0;0;
2018-02-04 18:02:00;18.00356;25;18;18;-0.2367614;-0.2310293;-0.3807435;35.54721;;;0;0;0;0;0;0;18.56717;35.3125;0;0;0;0;0;
2018-02-04 18:03:00;18.00255;25;18;18;-0.2260423;-0.2256292;-0.3729102;36.05534;;;0;0;0;0;0;0;18.56731;35.3125;0;0;0;0;0;
2018-02-04 18:04:00;17.99919;25;18;18;-0.1873637;-0.206228;-0.3454044;37.89898;;;0;0;0;0;0;0;18.57019;35.34375;0;0;0;0;0;
2018-02-04 18:05:00;17.99956;25;18;18;-0.2033234;-0.215528;-0.3569199;37.14282;;;0;0;0;0;0;0;18.57294;35.375;0;0;0;0;0;
