Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-06 10:52:46;25.011;25;25;25;0.5257981;0.5327149;0.7554243;27.76967;;;0;0;0;0;0;0;18.57074;36.625;0;0;0;0;0;
2018-02-06 10:53:46;24.99684;25;25;25;0.5727968;0.5621077;0.7965519;30.52071;;;0;0;0;0;0;0;18.57349;36.53125;0;0;0;0;0;
2018-02-06 10:54:46;24.99828;25;25;25;0.6445298;0.6202973;0.8686042;34.61958;;;0;0;0;0;0;0;18.5695;36.4375;0;0;0;0;0;
2018-02-06 10:55:46;24.98305;25;25;25;0.6277017;0.6183078;0.8573376;33.75219;;;0;0;0;0;0;0;18.57884;36.5;0;0;0;0;0;
2018-02-06 10:56:46;25.02766;25;25;25;0.4439834;0.4440415;0.6472118;23.09959;;;0;0;0;0;0;0;18.57101;36.4375;0;0;0;0;0;
2018-02-06 10:57:46;25.00777;25;25;25;0.5775009;0.5761117;0.8088883;30.71558;;;0;0;0;0;0;0;18.57472;36.46875;0;0;0;0;0;
2018-02-06 10:58:50;25.00575;25;25;25;0.5135829;0.5057205;0.7155584;27.11838;;;0;0;0;0;0;0;18.56538;36.53125;0;0;0;0;0;
2018-02-06 10:59:50;24.97997;25;25;25;0.6008448;0.5846581;0.8052732;32.23277;;;0;0;0;0;0;0;18.5636;36.40625;0;0;0;0;0;
2018-02-06 11:00:50;25.01701;25;25;25;0.4718526;0.4629098;0.6565015;24.71404;;;0;0;0;0;0;0;18.56277;36.5;0;0;0;0;0;
2018-02-06 11:01:50;25.02083;25;25;25;0.4674949;0.489484;0.6891781;24.44671;;;0;0;0;0;0;0;18.56786;36.53125;0;0;0;0;0;
2018-02-06 11:02:50;25.03734;25;25;25;0.4313957;0.4327396;0.6088167;22.34125;;;0;0;0;0;0;0;18.56332;36.59375;0;0;0;0;0;
2018-02-06 11:03:50;25.00975;25;25;25;0.6069697;0.5878183;0.8224655;32.38429;;;0;0;0;0;0;0;18.57198;36.65625;0;0;0;0;0;
2018-02-06 11:04:50;25.00826;25;25;25;0.4534414;0.4694549;0.6555554;23.75121;;;0;0;0;0;0;0;18.56113;36.65625;0;0;0;0;0;
2018-02-06 11:05:50;25.00359;25;25;25;0.4520703;0.4712889;0.6637698;23.70632;;;0;0;0;0;0;0;18.55618;36.71875;0;0;0;0;0;
2018-02-06 11:06:50;24.96211;25;25;25;0.6841292;0.6870021;0.9551139;37.15791;;;0;0;0;0;0;0;18.56071;36.71875;0;0;0;0;0;
2018-02-06 11:07:50;25.02394;25;25;25;0.4387888;0.4349982;0.6111363;22.83761;;;0;0;0;0;0;0;18.55769;36.75;0;0;0;0;0;
2018-02-06 11:08:50;25.01311;25;25;25;0.4481768;0.4478455;0.6355255;23.42786;;;0;0;0;0;0;0;18.55302;36.75;0;0;0;0;0;
2018-02-06 11:09:50;24.98286;25;25;25;0.5943336;0.6009555;0.8266497;31.84126;;;0;0;0;0;0;0;18.55399;36.84375;0;0;0;0;0;
2018-02-06 11:10:50;24.99449;25;25;25;0.529807;0.5298316;0.7396299;28.10505;;;0;0;0;0;0;0;18.55563;36.8125;0;0;0;0;0;
